Index,Feature,Name
8191,"[202 222 231 ..., 107 102  90]",ccd5d80be42329634437ae59df20bb02
8192,"[24 27 32 ...,  3  3  3]",ccd804f2bb1d8b97dd6d0ef6c0feb054
8193,"[134 152 162 ...,  40  46  43]",ccd907aaac91d10f9a5ad8f9391e0db5
8194,"[203 213 238 ..., 125 119 104]",ccd99c16e1a964e86dc5ee5ba5b2854f
8195,"[23 27 20 ..., 49 42 33]",ccde54b34bfa24e9fecdc9ad53ff4a37
8196,"[196 208 220 ..., 221 221 223]",cce1d5b417e2aa8afade8664a84d4576
8197,"[125 124 120 ..., 171 152  96]",cce6c1a924e06dd07bb86d76d6d705d6
8198,"[ 18  15  14 ..., 200 201 196]",cceda69318da7cff1dadf98a150d567c
8199,"[86 78 67 ..., 95 86 82]",ccf68bda9760941e198554e32b02025e
8200,"[ 62  72  84 ..., 123 106 112]",ccf7f33997edc88e2a25ebbbdc825105
8201,"[  1   1   1 ..., 242 241 245]",cd00a72c75a1cb3a121a032560b47969
8202,"[125 127  35 ...,  64 113  15]",cd047489ca9d316cc15fe8b3c52d3090
8203,"[ 31  36  47 ..., 131  92  57]",cd0587a34594afd8b79387cf137c66e7
8204,"[212 214 227 ..., 142 139 141]",cd067bf6b895c629180fdf08f7a0b96e
8205,"[ 40  42  40 ..., 127 106  96]",cd12c6313e40ab559c00fda493c324d5
8206,"[178 158 121 ..., 221 222 217]",cd147766deb06c9eb2e43a24c0645fc2
8207,"[163 175 171 ..., 168 177 177]",cd17e777cdce3939575a66479ccdc790
8208,"[21 28 31 ..., 95 76 65]",cd19644fa2fcfeee4f92cabe64d3c324
8209,"[ 39  55  44 ..., 224 201 153]",cd1d661e9023be9095a28ab1d005b502
8210,"[172 159  80 ..., 142 170  97]",cd2365170b2191c7a5df0c9531f2af70
8211,"[ 96  98 119 ...,  61  76  41]",cd2467e4da2dc73c38e6f7bc24b0e6e9
8212,"[ 33  23  13 ..., 161 145 117]",cd31a52754616411d0484aa309c66b2a
8213,"[112  96  94 ...,  26  27  22]",cd3c21425c633a2d1c7d0df930245851
8214,"[231 242 226 ..., 233 241 221]",cd406cc58c3a6542293a947e017a7bc6
8215,"[114 108 103 ..., 156 143 113]",cd40acc3fbfd0ca5a1985eea44d8493b
8216,"[123  84  85 ..., 209 149  87]",cd53fc1890f5979b0ed9d2c8b69a93a6
8217,"[178 143 112 ..., 177 154 118]",cd5c1f1ec93244a933f377ce42b1b3dd
8218,"[ 55  50  38 ..., 215 217 203]",cd6faa4e0dac0ac5ec7a17d789b2547d
8219,"[84 65 51 ..., 61 71 63]",cd714df1f1977466537bbf2fcbbcf0d9
8220,"[156 115  51 ..., 254   3  65]",cd7ad93d62286e4d6ecd2c2c61e0bdaa
8221,"[181 172 155 ..., 148 130 110]",cd806882f79da1043e04c70888865c7e
8222,"[139 138 134 ..., 178 178 178]",cd9045d7c082dc4427bfd026d03c0e69
8223,"[ 37  24  13 ..., 206 122  55]",cd9755d122a2b1cba1155e1612923986
8224,"[ 79 123  55 ..., 107 165  87]",cd980b3f39d9ae566444c3ebb9096acf
8225,"[154 165  25 ..., 130  90  30]",cd9a0ccbb1b02224208062f3778444ef
8226,"[ 47  22  16 ..., 163 153 154]",cdb32ac86d0475b5d32667582acaf267
8227,"[ 99  82  58 ..., 132 152  87]",cdb97461991bf6d92b771a0c83076b69
8228,"[255 255 255 ...,  63  90  81]",cdba761dfa000859fb4a89f56730e513
8229,"[129 132 137 ..., 117 123 124]",cdc52aa70527d1ce57c1483f6a61c482
8230,"[136 148 113 ..., 107 111  92]",cdd066de3fd206038ac23ea487ad8246
8231,"[146 172 146 ...,  94 113  88]",cdd1ac938055dd3956dd17b17d941716
8232,"[82 82 73 ..., 16 13  6]",cdd98aebbc986af83308c15269c14e66
8233,"[ 98 110  81 ..., 114 117 102]",cdee721aacdca2d44cd02200f2e1e62c
8234,"[124 119 118 ...,  55  53  40]",cdf01b0e87faf32363ef0c77a67c249a
8235,"[ 82  98 106 ..., 130 145 149]",cdffff7690054e91eab8e7237df12406
8236,"[ 3  8  5 ..., 44 46 11]",ce0b7b688e294ae5ae0620354c946f0d
8237,"[ 41  72  40 ...,  94 119  90]",ce101a2ad530221d3fd8b252bc4eb682
8238,"[163 156 164 ..., 107 107 114]",ce125f9866c84532e94bfc1fb7998df8
8239,"[191 191 158 ..., 154 150 147]",ce1921bbb6d6cbe1ec4750a073bf956e
8240,"[107 114  90 ..., 149 139 123]",ce202f5b214ad2646bc52398fdef426b
8241,"[142 158 110 ..., 119 132  77]",ce2255d0df0d65119a0ac484a18d0275
8242,"[171 135 112 ..., 100  71  33]",ce293768d21d78ee39f43642af69a674
8243,"[135  77  17 ..., 152 115  89]",ce31f66a9991f1f2bb45b84b5a7bd6e7
8244,"[189 185 173 ...,  97  93  68]",ce3366408fc2cad7559b24f14c074655
8245,"[ 23  36  30 ..., 161 179 123]",ce35256ac863f1a40f62b52dfc107a20
8246,"[ 78  97  68 ..., 204 190 186]",ce384b69c955c293c02edb3888c03de0
8247,"[81 69 55 ..., 62 97 48]",ce3f73cdc0a7797ef56afa3745af7985
8248,"[  6   6   6 ..., 177 194 209]",ce4758176f99386df7fde8e2b55fba98
8249,"[99 84 67 ..., 67 62 59]",ce4d01bfae7a2486db3f55813347b095
8250,"[126 139 131 ...,  65  80  40]",ce525c673cc344e8cb8f5a5265689910
8251,"[ 57  63  57 ..., 197 223 220]",ce549a7ebea582dd4ac694d6b1a92c53
8252,"[ 32  42  23 ..., 158 150 125]",ce5e29677c46c613e9831bd801f2d907
8253,"[219 193 134 ...,  31  25  13]",ce616db871b255cd660b2f845e7b75e9
8254,"[60 61 47 ..., 85 94 70]",ce7a719bf215d73fcf0d19f554bed5ba
8255,"[166  70  82 ...,  82  30  34]",ce823aba64bddcca96b7c3c7f8862f36
8256,"[202 168 134 ...,  94 135  43]",ce8aafb174173caa826cf76e0469d56f
8257,"[  1   1   1 ..., 141 126 116]",ce92370c283c12eb64271cdec81fc1d5
8258,"[170 177 182 ..., 161 176 178]",cea803dc044c609ccab57ec3820bcc16
8259,"[ 84  74  69 ...,  83 103  46]",ceba42b006bf3f03f643d641d253f25d
8260,"[ 84 117 115 ..., 106  92 105]",ceca987bff2a3776e5ebc1e2ca54a9da
8261,"[201 194 176 ..., 203 193 192]",cecc7ef1ebe7682f38c497bbdcf8b391
8262,"[121  78  39 ...,  62 134 181]",cece87e72f771598e2c4d401d41a63e9
8263,"[238 239 244 ...,  71  69  71]",ced3ca13937555e20f9193e7c4ff865a
8264,"[ 40  40  49 ..., 182 170 168]",cedaa14045b1bea7a383f5bdf588db89
8265,"[ 98  99  99 ..., 207 209 209]",cedcd40ba220aafc622ebc603c2cdf25
8266,"[ 5  6  1 ..., 61 33 21]",cede92d889f449e6bb5ad7fe10e5f887
8267,"[  6   6   6 ..., 137 166 166]",cef7b5d4e9d1d08d16611fbe6ca26440
8268,"[160 153 151 ...,  74  63  55]",cf006bb3f31c015f513071e9067f8ee0
8269,"[186 189 191 ..., 118 152  82]",cf01fdc8b8deede04eb88f0aee27b2bf
8270,"[186 221 218 ..., 152 167 163]",cf0973fa8d11be069b23769e781daf9d
8271,"[254 254 254 ...,  94 129 126]",cf0b75d1f10ab79d91069820c99dc4fa
8272,"[  7   2   2 ..., 255 255 255]",cf16389be0d418812e47ae7694b441b4
8273,"[138 141 151 ...,  14  17  22]",cf1b216674bc2d431405ef57d01e6a3e
8274,"[15 16 18 ..., 18 16 23]",cf269794a592d3b6ab3a52d59830d763
8275,"[245 241 229 ..., 233 226 210]",cf27299362ada8a5e99e4368c9f8de35
8276,"[175 163 137 ..., 147 124 108]",cf2851761c1af3015e67d12681c40f11
8277,"[180 180 180 ...,  31  50  72]",cf2ab1c0c1009cceb951ca7d74bf13ca
8278,"[161 147 121 ..., 119 107  86]",cf2eae68033af7a625dcb3a2565482f2
8279,"[170 175 179 ..., 126 116 100]",cf3697f8f3ee67b50cedaa63904ab5e8
8280,"[255 255 255 ...,  47  51  64]",cf3b0064d1834e9184645d870021f148
8281,"[ 61 118  72 ..., 199 225 164]",cf44ff5245f6b6c1ea2ad82930bfb237
8282,"[252 252 252 ...,  54 113  69]",cf67eaba9efa7e9af92f8b0356ba02d1
8283,"[ 33  34  29 ..., 107  92  51]",cf6e0ec97666cf8ddc3de90f1273ff4d
8284,"[ 23  42  41 ..., 179 183 164]",cf82709a00a4f2168555b8f77c0d815d
8285,"[124  99  65 ..., 161 180 208]",cf835d1c4bc696f14bc631156c9a770f
8286,"[73 76 82 ..., 72 44 38]",cf853fd31d054b54395a43469d1f49a8
8287,"[111 121 128 ..., 155 158 164]",cf8646d1cee707152f2590d8a7c2c82f
8288,"[ 15   9   9 ..., 110  75  49]",cf8c9065ce9fe68a218371634529babc
8289,"[ 66  76  80 ..., 118 108  81]",cf954483c0d2e3004083144ffc432092
8290,"[212 231 163 ..., 112 111  82]",cf9628b5959c97e2be6a63e1e4335c24
8291,"[53 15  6 ..., 68 59 37]",cf98d353326b72966fe9e738b344b3cc
8292,"[142 163 131 ..., 166 159 139]",cf9a778a10670a978a44a7cdfb9dd12a
8293,"[ 41  59  39 ..., 168 177 170]",cfa922cad858484df5a928fe0db40b61
8294,"[63 74 92 ..., 94 50 32]",cfaf6ea651f31e1ab10d384b84cebff1
8295,"[113 128 125 ..., 125 138 132]",cfb1ca7dc6db8a6d3e0cd15b4a7be229
8296,"[ 6  6  6 ..., 30 32 21]",cfb25532ce2c35cebd553938f261e666
8297,"[ 66  65  29 ..., 141 114  97]",cfb2e02aafbed417593e849cbf9c30fd
8298,"[ 84 118 100 ...,  54  83  68]",cfb9775c071c3c447d1e7f132bc5b48e
8299,"[48 71 38 ..., 64 69 51]",cfbca2f86b0f5cac31ed9b41d9482661
8300,"[ 42  13   8 ..., 171 176 144]",cfc1665abbfdf9262f6d452769db5acc
8301,"[55 96 32 ..., 12 63 11]",cfc4f71ed016e4104dca21bac935047d
8302,"[115  78  42 ..., 130 122  40]",cfcab9b961c4dca7804e7159d8bd3d60
8303,"[192 187 155 ..., 146 143 135]",cfcc1612346870da991980196d34e106
8304,"[146 170  73 ..., 113 131  44]",cfcc3d9c2e589b87e90a06a3857f955c
8305,"[ 0 13  0 ...,  2  4  3]",cfd115aa91d1b341574869fd5b9a1afd
8306,"[153 153 153 ..., 158 146 150]",cfd1cdada50aee75c59957bb8ac00183
8307,"[ 69  57  17 ..., 211 214 220]",cfd768af4ad2872016ec398f91153fbd
8308,"[  6  11   4 ..., 136 140 144]",cff9465a6b201d7ba4d83ef0ebab8147
8309,"[149 158 122 ..., 134 142 111]",cffca67e3dd2a1254c356c55bc84c322
8310,"[ 95 114  91 ...,  18  74  17]",d003186c0ba9adb9fd4407a2f1eb9510
8311,"[110  83  39 ..., 148 146 176]",d00642800e4ca6d84887a93e3430ae21
8312,"[216 209 216 ..., 218 214 187]",d00a08d162750e970a53c096f0e5c63a
8313,"[255 255 255 ...,  97 102 111]",d015ddbcda957741a34c705200094e5e
8314,"[147 144 131 ...,  48  58  67]",d019f029b4480dfcd04b0fb07249a9aa
8315,"[ 16  14  10 ..., 167 161 131]",d020d0461312aa24bb8eb462701a1088
8316,"[103  68  36 ..., 164 141  81]",d02aace37d23ed5e1bc81621bd1a6014
8317,"[124  98  73 ...,  77  76  73]",d02db74d4d275327c1d470372fdce80e
8318,"[49 40 34 ..., 29 50 38]",d03cc5012ecadd760e8e119e10ac98e1
8319,"[51 59 79 ..., 91 88 73]",d03d4df9ecba147112407209140e0f78
8320,"[116 111  77 ..., 250 235 206]",d0424ce62287e709fcad3cd5bf978378
8321,"[ 3  3  2 ..., 46 26 11]",d0441db03224b15c47422e6bdf351a52
8322,"[89 46 12 ..., 89 51 18]",d04b64a9c43afe278479d36e0f196bc1
8323,"[221 230 250 ..., 211 209 164]",d05051d644e85bde41fb021d0ed17a63
8324,"[ 26  26  47 ..., 116 144  55]",d05a666072e8d8734124a31e727f23da
8325,"[50 20 10 ..., 98 86 82]",d060e6fe84298ef6a37e3a0b9775c0c9
8326,"[88 89 95 ...,  3  1 14]",d06dfe63b8aa87927542f830cd7c5879
8327,"[117 105  79 ...,  82  71  53]",d07c7895817c3baa1ac25753d63dfc53
8328,"[ 67  90  78 ..., 200 182 168]",d09d661f984be8af06debd9ad7e4ec6c
8329,"[253 226 183 ..., 144 158 114]",d0a1c46e655213d0e856f51715a5248a
8330,"[254 254 254 ..., 153 144  70]",d0a79a274e32f238ee0a14781fab1f60
8331,"[101 103  65 ..., 156 140 131]",d0a8d73306d4ff25856bfd8a62748979
8332,"[162 165 170 ..., 163 162 158]",d0abd5df53b9a41a506ea217a70a961a
8333,"[ 14  10   4 ..., 136  58  32]",d0c3c1622518b8d9d26b4c71a43b3a85
8334,"[ 46  34  45 ..., 112 125 150]",d0e2d316e8e1a6d951340d0894b9f26e
8335,"[231 232 234 ..., 246 246 244]",d0ea05a2828daf94ed74664b0081d026
8336,"[83 88 77 ..., 54 72 53]",d0f6c63bf17f25be16f2671c0ac7b7b6
8337,"[71 57 30 ..., 45 31 23]",d10569ff8fb93c2ad2636f2e1e7e9d72
8338,"[ 78  67  54 ..., 158 140 133]",d10f9ba331c5f66331a449463c06cd87
8339,"[50 54 35 ..., 53 55 38]",d110e189aff527674e08285e7ff86508
8340,"[185 188 174 ..., 143 136 127]",d1158535e2b0ee1db603ce2b12411f9f
8341,"[150 143 138 ..., 233 225 178]",d11ef31e3d37fd218db0fcc76e416241
8342,"[ 60 127  48 ...,  34  36  16]",d120834472b4ef2520e5860b0f3b0500
8343,"[208 186 161 ..., 196 170 156]",d13131f5b2771e917e58fd49cb710cad
8344,"[253 255 253 ...,  66  91  57]",d132a0af92ff56fe35d1811b8eae95f0
8345,"[251 252 244 ...,  36  36  31]",d1337daa2bbfbfab34a937f0ff1cedec
8346,"[ 92 117 108 ..., 145 174 106]",d146d9004a5895ed0efd91636c751d74
8347,"[ 21  20  25 ..., 163 182  95]",d146f0cc0ce9bc0cb3514618affbd028
8348,"[28 20 13 ..., 30 13  4]",d153a102953bac7ee4dca7b2919111ee
8349,"[125 109 101 ..., 168 157 147]",d155359376470f2e707ac73e636eb5b2
8350,"[102 115  77 ..., 108 132  61]",d15663dbbbcbde9517ae67284c664897
8351,"[67 48 28 ..., 58 44 38]",d15c761ba986dc194be3170ded786d3b
8352,"[109 100  91 ..., 205 199 210]",d1676f45ee40b1c585ddc56b2a63c402
8353,"[ 63  47  43 ..., 224 171  94]",d1718b1895cc6a7e9ed92087d87f29b2
8354,"[ 82  47  25 ..., 223 194 165]",d187dac89d006d0fad4aa697dc49e3d7
8355,"[152 152 154 ..., 255 255 255]",d19209b37780178ee6b51afdf2536583
8356,"[43 39 33 ..., 95 54 24]",d194f1de2eb1f5037481388b04452b6b
8357,"[ 89 104  91 ..., 136 154 156]",d198549ea46f9f624b71fcffbcbe8e31
8358,"[74 78 91 ..., 87 97 91]",d198ac3fcba64d6a3996f42cc13b6465
8359,"[119 126 136 ...,  77  69  63]",d19bfb2a55eaa24aa45dafe1d04b7eb1
8360,"[162 176 117 ..., 212 215 220]",d19c2c775d85c2f50e1519ce67d5a5d7
8361,"[92 61 36 ..., 87 60 57]",d1b1bb6de02d5b193e61e018cda53e47
8362,"[55 54 51 ..., 55 50 46]",d1d430da93a267cec3abd75d99d91fc4
8363,"[156 167 140 ...,  82 103  80]",d1d46e8cce0706c19b41bc88b18139ae
8364,"[181 169 205 ...,  43  53  70]",d1e3d07958a55a2818cffbd52bc090ca
8365,"[ 30  34  49 ..., 108  80  43]",d1f38890c027d2cb93d2207446e83b10
8366,"[44 60 86 ..., 82 82 83]",d1f7ce7e656abd32521c790c04f768d1
8367,"[206  25  76 ..., 129 112  93]",d1f946eb5c6aa8da5be6f74bf98c4ea3
8368,"[255 255 255 ...,  87  99  80]",d1f9538eeb43a97a6299b56f44dfb503
8369,"[96 82 82 ..., 56 57 52]",d20381f965804795464f2e1d77dabcd1
8370,"[116 121  91 ...,  87  96  64]",d20e2c1d02d16b00f9859e4c7e4d954d
8371,"[50 78 30 ..., 68 96 53]",d2148e7b0ddc6d8eb6f5a4794e74c1dd
8372,"[ 58  52  31 ..., 143 136 118]",d216b973bd75fdf96a9566e159f5f286
8373,"[ 45  52  40 ...,  88 119  74]",d2181ad8aa2f5fe3f6ef63b0bae7cc52
8374,"[  3   2   0 ..., 201 207 204]",d21c01d3de8cc6d3c6dd3efaba226412
8375,"[133 130  74 ..., 177 157 106]",d222748a1eea1d4fd0dc0c7e95c7a312
8376,"[163 146 138 ..., 190 186 175]",d22fd89f9ec70da2f38fc495812e9324
8377,"[254 196 185 ..., 195 193 205]",d2358aef08b791249aab787b25c6bee2
8378,"[210 201 191 ...,  16  17  18]",d23a9459022b02140e847eea64e05440
8379,"[158 160 172 ..., 109 110 115]",d23b5a08ba6eee9c78379bbe7ed4d64e
8380,"[ 40  34  38 ..., 206 207 204]",d2463d0b1c60260ad616be9cc1367493
8381,"[103  91  69 ..., 178 180 179]",d24723e50b59d53ef53aeb0189c2a73c
8382,"[100 118 128 ...,  64  68  67]",d247349a06da617a7d7c54281121cebe
8383,"[ 73  63  62 ..., 224 219 216]",d247fcdc9fe99f9d151e32fbd0df6d73
8384,"[120 128  54 ..., 108 120  55]",d248481e21f44ffe66f969af4206b45d
8385,"[6 6 4 ..., 8 8 4]",d25477a0de377042bccdd6d3dd4c15d0
8386,"[219 185   1 ..., 220 219 220]",d25a5f80d6980ae97d2941913fc1ddd6
8387,"[ 54  58  61 ..., 212 188 170]",d26227912cf7189f6974908b19e0445f
8388,"[ 74  62  55 ..., 106  42  19]",d265584fd8255cf0ffb477cdfddd32f9
8389,"[193 179 131 ..., 164 128  92]",d26797ba2b145963df704ac647e06564
8390,"[61 50 46 ..., 30 18 18]",d26c44803bcb77cc1d4d4d5c1565a561
8391,"[99 82 71 ..., 64 66 47]",d26ebabd606703ea526163568193fb4d
8392,"[214 225 237 ...,  42  45  38]",d273dff1609509570c7c9bf78dd3cd82
8393,"[ 82 117  92 ..., 104 116 128]",d2740bec1cf993472115c0d40ce6c759
8394,"[204 207 193 ...,  38  25   9]",d2792a2d53ef85403311ba8210cc4903
8395,"[132 132 160 ...,   1   1   1]",d27ba79a407c9cf9aeefb026fc965e12
8396,"[205 237 251 ..., 116 156  80]",d2800b5baf5bf85e6adda6f776d8829a
8397,"[142 136 134 ..., 130 133 138]",d286e40e002940218197b5251d47e96f
8398,"[ 91  96  72 ..., 119 142  83]",d28daf5f2461b81183cfd3dc489e0524
8399,"[79 82 79 ..., 24 17 17]",d299001b203489dc596f75dd865ab24e
8400,"[214 212 221 ..., 131 102  65]",d29b0c5038e14572446722d1aacf5200
8401,"[252 252 252 ..., 173 160 147]",d2a7bd18d1cf5d798648f2a51fab39da
8402,"[106 112  28 ..., 125 135  47]",d2b547e36b74750fec91ea6e086802eb
8403,"[171 175 115 ...,  50  52  42]",d2b6a8effca9bffbc4194e752cc37cbb
8404,"[ 31  21  12 ..., 148  72   5]",d2cd0fbf8d10eee50d53e8147000015d
8405,"[169 181 177 ...,  37  33  23]",d2e331df7b048de77bd85ca69288c568
8406,"[ 29  31  30 ..., 106 106 114]",d2e61a4e7c51fc88d45245f096df1745
8407,"[76 39 13 ...,  5  6  6]",d2fa72633103a5c503b4365563bfd3a9
8408,"[39 31 14 ..., 22 22 12]",d2fb39916010a712b342631075981c23
8409,"[163 162 126 ..., 166 142  99]",d30bd9a646de2550045bdba1c2f96c0c
8410,"[74 55 54 ..., 38 28 20]",d30c9f0e2f1a37fd9e44dfd4d35934d6
8411,"[226 229 235 ...,  69  70  82]",d3165e9b6451bd8ed6c1377994c81451
8412,"[ 16  16  22 ..., 179 178 112]",d31fe375dbfb1591ac809415b81495b1
8413,"[47 60 53 ..., 48 92 79]",d327e8ca5085a224a03dfcf4a6e984d7
8414,"[ 51  62  94 ..., 172 166 159]",d33a9df2a23a1ff3ef29ac6694cc7e79
8415,"[211  64 101 ..., 148 162  81]",d34ca643d6c19c9943b40af456e62cd3
8416,"[110 110 110 ...,  95  99 103]",d34fba7b6362358f5bd02827ce6389e8
8417,"[ 53  64  77 ..., 234 220 201]",d35eee4b5a67847371ffc082a25e2f03
8418,"[ 84 133 110 ..., 108 148 117]",d36c9b5e0bc2aa4c68a3f80892244af5
8419,"[227 221 211 ..., 118 131  26]",d3706963ae5c533b509872a98542a930
8420,"[ 99 143  73 ...,  91 115  67]",d3781e17b2296322306eda8141f6de86
8421,"[ 36  26  25 ..., 213 232 235]",d37b46b07275ff05d76b127f046c433e
8422,"[ 87 104  44 ...,  42  27  36]",d37b5544840f1aa6a63de67f18043829
8423,"[184 164 131 ..., 209 195 172]",d37e94590bdeb885b76c81518c8f6ea9
8424,"[57 56 56 ..., 63 99 66]",d3991dae442c0ff13cb18004a85ebfb5
8425,"[ 14  18   9 ..., 147 126  81]",d39daa01c97c879a2cc7e842519c4b37
8426,"[121 124 125 ...,   9  11  11]",d39ece223b9f8681bc23853cfc6412bc
8427,"[200 203 218 ..., 118 105  95]",d3a8cdfa1c884e4a2557ca711bcfcfe2
8428,"[64 66 54 ..., 42 52 32]",d3ab6b3d328b2cd91bed99aee99fa6ed
8429,"[136 182 195 ..., 206 172 150]",d3b93c2ca76232e541a73083f6f04332
8430,"[130 145 162 ..., 231 205 181]",d3c5a926ccc8dcbdc1a584a7acdecb61
8431,"[105 143 186 ...,   6   2   1]",d3c6e03d7b80ee6c253b1f3b0ac7c74c
8432,"[ 91  92  92 ..., 129 155 182]",d3ca4542578659abdb8a112baac00e99
8433,"[ 17  15  16 ..., 109 110 115]",d3cb2264c98b79ae0d65c84f84c4f85d
8434,"[101 102  97 ...,  41  21   7]",d3ccd246d07f2714cfbb28bd0e44ae30
8435,"[ 34  32  44 ..., 152 148 177]",d3d6ad637b0cc2e5830c435b8cad6f2e
8436,"[154 154 156 ..., 142 141 142]",d3db2b7203e86288b3222d137c45f679
8437,"[129 106  75 ...,  66  97  42]",d3efb07d4a0dc2d9d1824ca79964a222
8438,"[ 16  10   9 ..., 204 200 191]",d3f3306d5a62c333895fa98edfd9a028
8439,"[195 194 196 ...,  98 103 113]",d40130f4125a8058c4092f1a1e62426c
8440,"[15 13 16 ..., 45 10  9]",d404d11cf948b5683e066ec50477887f
8441,"[ 82  60  63 ..., 139 117 112]",d40d6d4e0f03bf31449179b106ac009d
8442,"[67 77 89 ..., 73 59 71]",d41481d28f1972447339510abcb6ef62
8443,"[133 129 123 ..., 205 192 172]",d414d4fc978a4129a6230b03c99333f3
8444,"[ 96  94  82 ..., 114  74  55]",d424c291a9c749ad09769d4f721bb54b
8445,"[18 13 32 ..., 18 14 25]",d425e6d733d2384385d00606307742b5
8446,"[ 88 110 138 ..., 212 198 155]",d4282be98a29612cbe5b01173e99f704
8447,"[104 128  92 ...,  50  52  59]",d42994838dea65d1516398fe86ff80be
8448,"[135  46  80 ..., 185 195 163]",d4327728d89413c88bcea2b1b5efb706
8449,"[ 39  34  31 ..., 155 191 227]",d4345a369e8853520659f0dfca8b92d3
8450,"[35 32 27 ..., 18 20 15]",d43b3de6be56e23c4894453f12a8179b
8451,"[51 46 43 ..., 15 11 10]",d43cfcfe55d2b37ec37e1ad1e679a059
8452,"[ 62  92  45 ..., 147 155 161]",d43d6256b3af171cda8b432de000afb0
8453,"[221 198 117 ..., 204 192 159]",d4430442fe5cda78d7e482714f7e5ca4
8454,"[137 130 112 ..., 189 128  73]",d446ebae35501cfb48832e81db2e49d9
8455,"[36 37 30 ..., 41 43 42]",d44a665b4936c6de124c864feb339f53
8456,"[121 180 102 ..., 137 180  95]",d4560db788eb0eff61623d3f5e2b58cb
8457,"[196 196 155 ..., 203 198 196]",d459a1fe285bc112bfe00615390e2632
8458,"[52 82 69 ..., 60 92 48]",d4602ae68c721a6c7a0839b7f1f69af7
8459,"[ 65 105  57 ..., 110 154  80]",d4673be6357164335165192fab6d97e7
8460,"[ 22  23  28 ..., 114 131  65]",d468a3e96a0a7249a32e614ab7a4d8fa
8461,"[152 149 136 ..., 119 122 118]",d476405a5ee545d4acc5d6840d7b2054
8462,"[43 42 39 ..., 47 46 42]",d47ae5d9f7c17055130be743362f4bfd
8463,"[126 129 126 ..., 118 118 119]",d47fb5b7a8097959d87cffa7affad58c
8464,"[229 246 255 ...,  32  25  21]",d47fcfb7f8b4de12cb78b54eb1c62dcb
8465,"[152 173 177 ...,  96 130  89]",d480f8d24f1479f7669c5def4e3af118
8466,"[38 37 43 ..., 77 70 83]",d48181ff46af9773a0b91dcc67bf701f
8467,"[ 66  47  44 ..., 119 123  82]",d482fb5576279496d6f8d72bf6b93d9f
8468,"[ 62 100  43 ...,  39  62  25]",d485c0dcb6754606694968b8b8957f59
8469,"[154 169 200 ...,  34  33  39]",d48a8aa150e8ec0f97868af26bcc0a93
8470,"[ 58  48  47 ..., 213 205 197]",d48ea539bfde72872b5deda0f543030e
8471,"[100 102 122 ..., 116 162  94]",d49881b37b1528c52dc418d03d81823f
8472,"[159 220 228 ..., 246 239 229]",d4a1b393012e3aef048be05d784c5158
8473,"[ 28  13  50 ..., 181  93  61]",d4a4869618c541244f4018aaac00a0b6
8474,"[126 143  49 ..., 194 173 155]",d4a4c720a052e2004879b0177473d53a
8475,"[105 109  94 ..., 148 168 176]",d4c244952ac15e6cceebdd7214e31167
8476,"[29 31 43 ..., 18 22 34]",d4c2dfd1b7aa5af65cd89481fa150ad5
8477,"[175 175 175 ..., 168 169 169]",d4c40837d07aca3085024b7c160d755b
8478,"[  4   4   6 ..., 205 189 157]",d4c7ab7811b534b7038fadf986d45395
8479,"[ 18  20  14 ...,  98 121  39]",d4cc7be2d2a5a82d840c5d0d6438dab4
8480,"[ 94 100 115 ...,  73  73  82]",d4d90d481dbbff9729349b3e270a1d37
8481,"[118  78  72 ...,  85 110  47]",d4dbe4468560bb227aac6627237ab9ec
8482,"[141 153 110 ...,  86 102  48]",d4e186bdca24be150fa257283f5fa5fb
8483,"[29 40 25 ..., 13 15 15]",d4f4484540f2edfea1df2c36b536ba48
8484,"[ 25  33  53 ..., 119 131 159]",d4f88679b7b7600db5922139d3038d9b
8485,"[ 83  97  94 ..., 156 141 136]",d5098803fe8e8ae632cc11df0ec4f399
8486,"[167 177 183 ...,  82  95  83]",d50ae93eb9d8d56d3b52cf83e991839d
8487,"[ 66  87 107 ...,  33  32  28]",d51343763fcca542f1bdc24a1faac202
8488,"[163 129 108 ..., 253 255 255]",d515076900624c15de25a9b5e45c2ee7
8489,"[14 17  9 ..., 71 85 49]",d5264d9c70065f4f32ce88bfa519d2c3
8490,"[87 48 30 ..., 28 44 17]",d529e6b7a8f0191fe43dd6ea8db0c497
8491,"[82 77 67 ..., 80 65 55]",d52ee32a4263a7c0924a0abc49f91acb
8492,"[122 121 119 ...,  62  76  74]",d530703b353991efcf62e7e10b8f7ee2
8493,"[168 173 170 ..., 173 204 113]",d535bf3a2946268c98b27fe05ed7f2ed
8494,"[ 2  2  2 ..., 62 51 37]",d5367a9c81635759c63cddc526edf3ad
8495,"[209 130  40 ..., 226 163  68]",d5470b760dc855b84add98748e03bd77
8496,"[ 34  37  73 ..., 100 111 124]",d54cbe5a12642bcbef0a24130b926342
8497,"[114 109  86 ..., 135 154 169]",d554743c028b0ec7d91739cd47e3f33f
8498,"[198 190 179 ..., 190 182 168]",d559926a39b741a19969b9e634ed1933
8499,"[ 82  68  68 ..., 132 134 141]",d55f0b1e0b474c678e1c828211e119e0
8500,"[34 29 23 ...,  1  1  1]",d56ed1a1f310a47d3144cff906869f6d
8501,"[152 161 108 ...,  55  56  55]",d5729b46847e1ccef0f318395b0975cd
8502,"[30 21 40 ..., 33 20 37]",d583fbee2a4c69e9af446ff6939ed478
